"RecID","InstAbbr","InstName","InstPlace","InstLand","NumberEntry","NameArchiveSet","ArchivePart","Specification","LogbookIdent","LogbookLanguage","EnteredBy","DASnumber","ImageNumber","VoyageFrom","VoyageTo","ShipName","ShipType","Company","OtherShipInformation","Nationality","Name1","Rank1","Name2","Rank2","Name3","Rank3","ZeroMeridian","StartDay","TimeGen","ObsGen","ReferenceCourse","ReferenceWindDirection","DistUnits","DistToLandmarkUnits","DistTravelledUnits","LongitudeUnits","VoyageIni","UnitsOfMeasurement","Calendar","Year","Month","Day","DayOfTheWeek","PartDay","TimeOB","Watch","Glasses","UTC","CMG","ShipSpeed","Distance","drLatDeg","drLatMin","drLatSec","drLatHem","drLongDeg","drLongMin","drLongSec","drLongHem","LatDeg","LatMin","LatSec","LatHem","LongDeg","LongMin","LongSec","LongHem","Lat3","Lon3","LatInd","LonInd","PosCoastal","EncName","EncNat","EncRem","Anchored","AnchorPlace","LMname1","LMdirection1","LMdistance1","LMname2","LMdirection2","LMdistance2","LMname3","LMdirection3","LMdistance3","EstError","ApplError","WindDirection","AllWindDirections","WindForce","WindForceScale","AllWindForces","WindScale","Weather","ShapeClouds","DirClouds","Clearness","PrecipitationDescriptor","CloudFrac","Gusts","Rain","Fog","Snow","Thunder","Hail","SeaIce","Duplicate","Release","SSTReading","SSTReadingUnits","StateSea","CurrentDir","CurrentSpeed","TairReading","AirThermReadingUnits","ProbTair","BaroReading","AirPressureReadingUnits","BarometerType","BarTempReading","BarTempReadingUnits","HumReading","HumidityUnits","HumidityMethod","PumpWater","WaterAtThePumpUnits","LifeOnBoard","LifeOnBoardMemo","Cargo","CargoMemo","ShipAndRig","ShipAndRigMemo","Biology","BiologyMemo","WarsAndFights","WarsAndFightsMemo","Illustrations","TrivialCorrection","OtherRem"
"121448","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","3","25","","3","12","VM","8","1787032523","","NA","NA","NA","NA","NA","","NA","NA","NA","","33","17","0","N","160","17","0","W","33.2833","-160.283","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","S","South","strong gales","NA","Strong gales","","squally fogs","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","65","Fahrenheit","18.3333","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121449","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","3","26","","3","12","VM","8","1787032623","","NA","NA","NA","NA","NA","","NA","NA","NA","","34","59","0","N","159","30","0","W","34.9833","-159.5","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","SbW","SbW","fresh breezes","NA","Fresh breezes","","thick hazy weather","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","63","Fahrenheit","17.2222","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121450","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","3","27","","3","12","VM","8","1787032723","","NA","NA","NA","NA","NA","","NA","NA","NA","","36","2","0","N","159","1","0","W","36.0333","-159.017","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","SSW","SSW","fresh breezes","NA","Fresh breezes","","thick hazy weather","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","59","Fahrenheit","15","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121451","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","3","28","","3","12","VM","8","1787032823","","NA","NA","NA","NA","NA","","NA","NA","NA","","37","18","0","N","158","48","0","W","37.3","-158.8","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","SSW","SSW","fresh breezes","NA","Fresh breezes","","fine weather","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","64","Fahrenheit","17.7778","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121452","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","3","29","","3","12","VM","8","1787032922","","NA","NA","NA","NA","NA","","NA","NA","NA","","38","37","0","N","156","58","0","W","38.6167","-156.967","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","SSW","SSW","fresh breezes","NA","Fresh breezes","","fine weather","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","65.5","Fahrenheit","18.6111","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121453","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","3","30","","3","12","VM","8","1787033022","","NA","NA","NA","NA","NA","","NA","NA","NA","","39","32","0","N","154","52","0","W","39.5333","-154.867","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","variable","Variable","strong gales","NA","Strong gales","","squally","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","52","Fahrenheit","11.1111","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121454","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","3","31","","3","12","VM","8","1787033122","","NA","NA","NA","NA","NA","","NA","NA","NA","","39","23","0","N","154","25","0","W","39.3833","-154.417","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","NW","NW","strong gales","NA","Strong gales","","squally","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","45","Fahrenheit","7.22222","NA","","","NA","","NA","","","NA","","0","","0","","0","","1","saw a seal, some birds.","0","","0","0",""
"121455","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","4","1","","3","12","VM","8","1787040122","","NA","NA","NA","NA","NA","","NA","NA","NA","","40","12","0","N","153","58","0","W","40.2","-153.967","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","SSE","SSE","strong gales","NA","Strong gales","","cloudy","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","48.5","Fahrenheit","9.16667","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121456","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","4","2","","3","12","VM","8","1787040222","","NA","NA","NA","NA","NA","","NA","NA","NA","","42","21","0","N","152","34","0","W","42.35","-152.567","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","S","South","fresh gales","NA","Fresh gales","","squally rain","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","54","Fahrenheit","12.2222","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121457","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","4","3","","3","12","VM","8","1787040322","","NA","NA","NA","NA","NA","","NA","NA","NA","","44","4","0","N","151","59","0","W","44.0667","-151.983","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","SSW","SSW","strong gales","NA","Strong gales","","thick weather rain","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","52.5","Fahrenheit","11.3889","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121458","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","4","4","","3","12","VM","8","1787040422","","NA","NA","NA","NA","NA","","NA","NA","NA","","46","5","0","N","151","10","0","W","46.0833","-151.167","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","SSW","SSW","fresh breezes","NA","Fresh breezes","","cloudy","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","55.5","Fahrenheit","13.0556","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121459","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","4","5","","3","12","VM","8","1787040522","","NA","NA","NA","NA","NA","","NA","NA","NA","","46","50","0","N","150","20","0","W","46.8333","-150.333","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","variable","Variable","fresh gales","NA","Fresh gales","","squally hail","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","43.5","Fahrenheit","6.38889","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"121460","NIWI","Nederlands Instituut voor Wetenschappelijke Inform","Amsterdam","Nederland","F 1576","Bibliotheek NIWI","","","NIWI-F-1576","English","Frank Boekhorst","NA","","Hawaiian Islands","Prince William's Sound","Queen Charlotte","","","Betreft een gedrukte reis in: G. Dixon, A voyage around the world, but more particularly to the north-west coast of America, performed in 1785, 1786, 1787 and 1788 in The King George and Queen Charlotte. Captains Portlock and Dixon. London, 1789","British","G. Dixon","Captain","","","","","Greenwich","Unknown","","","Unknown","Unknown","Unknown","","","360 degrees","17870315","","2","1787","4","6","","3","12","VM","8","1787040622","","NA","NA","NA","NA","NA","","NA","NA","NA","","47","23","0","N","149","57","0","W","47.3833","-149.95","2","2","0","","","","0","","","","NA","","","NA","","","NA","","","variable","Variable","heavy gale","NA","A heavy gale","","thick weather","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","48","Fahrenheit","8.88889","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
